Country,CountryCode,Year,GDP_growth,Tax_revenue_percent_GDP,Poverty_rate,Unemployment_rate,FDI_percent_GDP,Current_account_balance_percent_GDP,Urbanization_rate,Population_total,Population_growth_rate,Agriculture_value_added_percent_GDP,Industry_value_added_percent_GDP,Services_value_added_percent_GDP,Gini_index,Gross_capital_formation_percent_GDP,Trade_percent_GDP,R&D_expenditure_percent_GDP,School_enrollment_secondary,School_enrollment_tertiary,Adult_literacy_rate,Education_expenditure_percent_GDP,Pupil_teacher_ratio_primary,Access_to_electricity_percent,Internet_users_per_100,Mobile_subscriptions_per_100,Logistics_Performance_Index,Life_expectancy,Health_expenditure_percent_GDP,Under5_mortality_rate,Gov_Effectiveness,Control_Corruption,Reg_Quality,Rule_of_Law,Political_Stability,Voice_Accountability,Exports_percent_GDP,Patent_applications_residents
Portugal,PT,2020,-8.20463201239903,22.2595830862446,0.6,6.801,1.8141455418251,-0.629832722737583,66.31,10297081,0.10511412524675,2.14089692520428,19.3945333422241,65.5669578738445,34.7,19.4185791809348,76.5086407209215,1.61391997337341,118.360000610352,67.7980194091797,,4.87656021118164,,100.0,78.3,114.276,,81.3292682926829,10.54770088,3.4,0.979601144790649,0.72114634513855,0.82206916809082,1.15668058395386,1.00873112678528,1.25530016422272,37.2560151344529,695.0
Portugal,PT,2021,5.55875771556673,22.2832932193953,0.3,6.577,3.60836004516304,-0.67221074365241,66.849,10361831,0.626850165433157,2.16204629838151,19.312836959793,65.0687062575411,34.6,20.9347674224953,85.8735452148975,1.67051005363464,118.324661254883,71.8742980957031,96.7799987792969,4.78316020965576,,100.0,82.3,119.769,,81.3780487804878,11.1236763,3.3,0.952431321144104,0.741993844509125,0.724131643772125,1.10502743721008,0.937390148639679,1.24631035327911,41.5484271843512,711.0
Portugal,PT,2022,6.9858417811997,23.1729319243708,0.2,6.011,5.08368926085176,-2.08477768135412,67.381,10434332,0.697256448023043,1.90543677756043,18.4032430064626,66.1933723556066,36.3,21.3735178930078,101.364147310434,1.70178997516632,121.978561401367,75.557243347168,,,,100.0,84.5,122.801,3.4,81.6317073170732,10.46883011,3.2,1.00113356113434,0.728919625282288,0.762673318386078,1.11221826076508,0.795802593231201,1.25769352912903,49.4816821962014,
Portugal,PT,2023,2.61312854351023,22.8239254716905,,6.509,3.94859619841127,0.560601322667798,67.906,10578174,1.36912985956796,2.11415912001741,18.2023717982389,66.6992700382349,,20.4780928816205,93.8637906963574,,,,,,,100.0,85.8,123.002,,82.2804878048781,10.00331116,3.2,0.987550020217896,0.696312069892883,0.755356550216675,1.06766510009766,0.712578117847443,1.21128296852112,47.5064420603708,
Portugal,PT,2024,1.92844406043977,,,6.384,4.27060011185056,2.17305178524595,68.423,10701636,1.16038052337763,1.97185385187501,18.3998199932403,66.4056374627532,,20.0845813669931,91.1410312778576,,,,,,,,,,,,,,,,,,,,46.4796504104344,
Russian Federation,RU,2014,0.736267221765672,13.2553613046452,0.4,5.212,1.0698764102333,2.79290979175164,73.95,144237223,0.299667432459938,3.36060548804252,27.9315270606099,55.6848306883462,36.9,22.3908642287739,47.8013412628116,1.07240998744965,95.6056289672852,84.5181427001953,,4.01387977600098,19.80802,100.0,70.5,152.513,2.694479,70.7436585365854,5.18209648,8.9,-0.195760622620583,-0.918883323669434,-0.402516543865204,-0.773192346096039,-0.943617463111877,-1.0445214509964,27.1110970517525,24072.0
Russian Federation,RU,2015,-1.97271922580408,10.6420948088217,0.4,5.615,0.502607961400285,4.97088857375125,74.05,144640716,0.279352077762368,3.87310448732299,29.7940599874349,56.1424909685464,36.5,22.148725318159,49.3593493116887,1.10084998607635,96.3292617797852,84.2355728149414,,3.83402991294861,20.14375,95.5,70.1,156.419,,71.1834146341463,5.29604387,8.2,-0.332078844308853,-0.974069595336914,-0.580078840255737,-0.815131187438965,-1.03222346305847,-1.08769965171814,28.703389442924,29269.0
Russian Federation,RU,2016,0.193690071260534,9.18312209969854,0.4,5.591,2.54849998807899,1.91643731021353,74.164,145015460,0.258751057379474,3.84021728459951,29.1739050669208,57.012325152629,36.7,23.0954224731096,46.5181198396096,1.10238003730774,95.9142684936523,83.8600387573242,,3.76044011116028,20.61869,99.4,73.1,157.174,2.570864,71.6512195121951,5.28970242,7.5,-0.324105769395828,-0.838650405406952,-0.443195044994354,-0.845054090023041,-0.947688162326813,-1.13120901584625,25.8544829769167,26795.0
Russian Federation,RU,2017,1.82579006401834,10.2884056740183,0.4,5.238,1.81409297475419,2.04412673615753,74.292,145293260,0.191382528772924,3.55363208990976,30.6732968853437,56.0327684706108,35.5,23.6067558621651,46.8765243371311,1.10967004299164,97.5206298828125,81.7051010131836,,4.68990993499756,21.25883,100.0,76.0,155.486,,72.4514634146342,5.35889816,6.9,-0.191041514277458,-0.91468071937561,-0.526991605758667,-0.845929563045502,-0.642759621143341,-1.08964121341705,26.0908809797568,22777.0
Russian Federation,RU,2018,2.80724541059601,11.4687676015317,0.2,4.871,0.530060790633169,6.97989872935135,74.433,145398106,0.0721356165400605,3.3942533806976,32.5542980530841,53.428805517337,35.3,21.9180891512463,51.5809003703964,0.990019977092743,99.2135009765625,81.5681076049805,,4.67819976806641,,100.0,80.9,156.683,2.76,72.6621951219512,5.35520792,6.3,-0.103785149753094,-0.869339644908905,-0.562712371349335,-0.832721412181854,-0.538330912590027,-1.07006502151489,30.7932568020743,24926.0
Russian Federation,RU,2019,2.19807571335009,10.938399737976,0.3,4.513,1.88851731564914,3.87612476973049,74.587,145453291,0.037947213753429,3.53030291392166,32.1504958365379,54.1729442140787,35.7,22.6615137722235,49.2287536619033,1.03531002998352,100.471740722656,80.9520721435547,,3.69561433792114,,99.8,82.6,163.646,,73.0839024390244,5.64849091,5.8,0.0241736769676208,-0.822259068489075,-0.476597219705582,-0.771243870258331,-0.551088750362396,-1.11707234382629,28.4334306799759,23337.0
Russian Federation,RU,2020,-2.65365450102773,10.7991196203537,0.1,5.62,0.634851184443604,2.36911533657246,74.754,145245148,-0.143202031827637,4.00635163401546,29.7171245814295,56.3729429025777,33.7,23.4558291480158,45.9669082029127,1.09098994731903,92.7522506713867,57.2232894897461,,4.01641845703125,,99.9,85.0,163.101,,71.3387804878049,8.04076004,5.4,-0.111088737845421,-0.930568337440491,-0.48384702205658,-0.80521035194397,-0.667407393455505,-1.07110822200775,25.5221855113549,23759.0
Russian Federation,RU,2021,5.86649177292595,11.6966312097742,0.2,4.749,2.21136527873962,6.83107025995823,74.934,144746762,-0.343724409889771,3.67156378990517,31.7859991548592,54.205491260364,35.1,23.0093392226061,50.5861954621752,0.958570003509521,93.3415603637695,54.9542503356934,100.0,3.99480700492859,,100.0,88.2,169.073,,69.900243902439,6.97584295,5.1,-0.210440874099731,-0.921020746231079,-0.542337775230408,-0.886179327964783,-0.707898318767548,-1.10062623023987,30.0024195364041,19569.0
Russian Federation,RU,2022,-1.43588213859842,10.847869154279,,3.867,-1.73680981421063,10.3741278519981,75.126,144236933,-0.352843110363082,3.42029353612808,32.2301435685138,55.130009073009,,23.2028710254613,42.7827864294811,0.925270020961761,93.9353866577148,53.9151916503906,,4.05402755737305,,100.0,90.4,168.476,2.6,72.5456097560976,6.91986275,4.7,-0.696263790130615,-0.979839682579041,-1.14197266101837,-1.19659042358398,-1.00599670410156,-1.26177060604095,27.7203033526803,
Russian Federation,RU,2023,4.08252481259281,12.0728013906636,,3.076,-0.484918283286507,2.38662145137302,75.331,143826130,-0.285217600763343,2.97223589780661,30.4081329218998,56.7354628143178,,27.0076136288036,40.8343264105273,,92.4840469360352,,,,,100.0,92.2,180.842,,73.2546341463415,,4.5,-0.712461888790131,-1.10467827320099,-1.12207186222076,-1.18764269351959,-1.13433384895325,-1.2855396270752,22.4927119538767,
Russian Federation,RU,2024,4.34437475491529,,,2.527,-0.376108442730925,2.86529184075621,75.548,143533851,-0.203423663777625,2.74357243387426,30.7201326538798,57.5256119391898,,26.2988564685306,39.5081647660396,,,,,,,,,,,,,,,,,,,,21.91660028345,
Serbia,RS,2014,-1.80427024822048,21.0521740869991,8.9,19.223,4.07119376860245,-5.36439658261537,55.583,7131787,-0.486295171509944,6.11737533592784,26.4128465103152,52.074015215271,40.4,16.4778532272023,88.3815023270446,0.723089993000031,95.0073089599609,58.3684997558594,,,15.7097,99.7,62.1,131.353,2.962556,75.3365853658537,9.2459898,6.6,0.0016253917710855,-0.2474045753479,0.181434169411659,-0.0947809815406799,0.184110775589943,0.212573081254959,40.3231673794274,202.0
Serbia,RS,2015,1.29573851189748,21.4666537370513,8.4,17.66,5.67381755834409,-3.31781960336985,55.696,7095383,-0.511754332722809,5.60595319138529,26.4213847953351,52.0345054658593,40.5,18.5143098449514,93.5281477663237,0.810899972915649,97.159553527832,58.9525413513184,,,15.24293,99.9,65.3,129.384,,75.2878048780488,8.8132,6.3,-0.0026127484161406,-0.318577229976654,0.136262819170952,-0.0757768601179123,0.234833031892776,0.231089726090431,43.3851219752155,178.0
Serbia,RS,2016,2.97519779211943,22.4444642528224,8.1,15.257,5.57770746372387,-2.81825710129299,55.81,7058322,-0.523694463062603,5.70664096571472,26.6542696434278,51.2068284193302,38.8,18.1669241245312,97.6906940431804,0.838220000267029,96.4994888305664,62.9142799377441,99.0,3.63470005989075,14.5183,99.9,67.1,129.177,2.762577,75.6878048780488,8.45890999,6.1,-0.0386092476546764,-0.383323162794113,0.0249312389642,-0.127017572522163,0.133281603455544,0.200037345290184,46.4536704388373,192.0
Serbia,RS,2017,2.36339378690924,23.1289563600506,6.6,13.477,6.29636171721259,-5.05239948291627,55.942,7020858,-0.532191341024444,5.05778606525606,26.7732682317356,51.877371401474,36.1,19.7183969139317,102.740445166934,0.872380018234253,95.6576766967773,67.5830535888672,,3.71016001701355,14.28392,100.0,70.3,123.143,,75.5390243902439,8.22039318,5.9,0.0732555314898491,-0.435910999774933,-0.0466614551842213,-0.179726555943489,0.0833679884672165,0.117261581122875,48.1324550415002,171.0
Serbia,RS,2018,4.64935035491007,22.6384537211685,4.2,12.733,7.71374568954874,-4.65847286841162,56.092,6982604,-0.546351968633598,5.20468651078978,25.9062104044071,52.450101208515,35.0,22.4992604945944,105.563713028559,0.918910026550293,95.2566604614258,68.3218307495117,,3.58231997489929,14.2927,100.0,73.4,121.075,2.84,75.890243902439,8.53168106,5.8,0.0744296610355377,-0.396570771932602,0.0996957719326019,-0.170322611927986,0.0053210719488561,-0.0147228334099054,48.6702102411693,163.0
Serbia,RS,2019,4.75020793899014,23.0002958047357,2.7,10.395,7.92487427143519,-6.56331526088245,56.26,6945235,-0.536610017822353,4.76474851493196,25.5546144919159,53.1665541059224,34.5,24.9266250234247,107.577309546092,0.886669993400574,94.5711975097656,69.0413818359375,99.0,3.61647009849548,,99.8,77.4,122.048,,75.9365853658537,8.66552734,5.7,-0.0167613662779331,-0.450225323438644,0.097264789044857,-0.143851891160011,-0.0780515447258949,-0.0468242391943932,48.9609956559925,168.0
Serbia,RS,2020,-0.950023991851594,22.4302344933492,2.0,9.011,6.23865408002073,-3.89586001943546,56.446,6899126,-0.666107601320794,5.05373769401741,24.3627644094332,54.449906869144,35.0,24.0974936172696,100.324460810129,0.90557998418808,92.6907577514648,68.5755081176758,,,,100.0,78.4,120.217,,74.4780487804878,8.70042229,5.5,-0.0429243594408035,-0.451470822095871,0.0803963541984558,-0.123005606234074,-0.170754417777061,-0.120949499309063,46.1050875935238,138.0
Serbia,RS,2021,7.94905650472278,19.6609961159321,1.7,9.843,6.95312089132575,-4.01208394283306,56.651,6834326,-0.943688169512831,5.15586469879064,24.3847589364029,54.2584622562205,33.1,24.9450929619478,112.342298324945,0.993789970874786,92.8741836547852,69.2907028198242,,3.29867005348206,,100.0,81.2,125.076,,72.780487804878,10.00950623,5.4,0.01235440839082,-0.459140092134476,0.0355201736092567,-0.115502558648586,-0.0852114632725716,-0.128316611051559,52.3404005216526,138.0
Serbia,RS,2022,2.63098644408841,23.8974066325941,2.0,8.439,6.90481580907468,-6.6724006537908,56.873,6664449,-2.5170575672922,5.33833772063431,25.2180137295977,54.2744500263509,32.8,26.3897108714517,131.93764235858,0.966159999370575,95.0849685668945,72.0334320068359,,3.23938989639282,,100.0,83.5,129.813,2.8,75.2365853658537,9.65742779,5.3,0.0651759877800941,-0.456542432308197,0.137092441320419,-0.113955773413181,-0.174069464206696,-0.0982479974627495,60.7493785262136,
Serbia,RS,2023,3.84747112784942,,,8.268,6.0700522045307,-2.39368330844907,57.113,6623183,-0.621120944154492,3.7865962699793,23.9746623276374,57.5791112744077,,24.615505106431,114.493948658228,0.950049996376038,,73.2060012817383,,,,100.0,85.4,128.471,,76.2209756097561,,5.2,0.0076343188993632,-0.447204262018204,0.137915700674057,-0.0745044872164726,-0.0391097068786621,-0.0550001598894596,55.0755160883541,
Serbia,RS,2024,3.87801279597191,,,7.39,,,57.371,6587202,-0.54473944514548,3.14788908346234,23.2577868754406,58.5383362926053,,25.5643257822358,111.460958412347,,,,,,,,,,,,,,,,,,,,52.6925515136692,
Slovak Republic,SK,2014,2.70795151449488,17.3884666474231,0.9,11.536,-0.356803047431847,1.77620820872982,54.0,5418649,0.0970454215834878,2.6149279736894,29.8948137660441,57.8083495401784,26.1,22.7798159146212,176.756316098132,0.876999974250793,92.7571029663086,53.8843002319336,,4.21589994430542,15.23635,100.0,80.0,117.781,3.254533,76.8121951219512,6.88411617,6.3,0.793422877788544,0.121957376599312,0.885451793670654,0.485068291425705,1.03912115097046,0.959563910961151,90.4400089861459,211.0
Slovak Republic,SK,2015,5.17687909722133,18.051517345777,0.8,11.492,1.70487122540291,-2.05103816352739,53.889,5423801,0.0950338786482762,2.04596984034113,29.9318952287768,58.0921327972931,26.5,25.7777282551685,179.42602289503,1.1572699546814,91.8957290649414,52.7206687927246,,4.57843017578125,15.24933,100.0,77.6,123.159,,76.5634146341463,6.76215172,6.2,0.736977159976959,0.109913036227226,0.772586047649384,0.466484010219574,0.865759432315826,0.965466558933258,90.6938496191421,228.0
Slovak Republic,SK,2016,1.94781841524558,18.0127807632426,1.5,9.679,5.27770700739813,-1.41742583384371,53.806,5430798,0.128922329956911,2.06264218897129,28.6704533371343,59.4295223886459,25.2,24.5392697834922,182.757379596201,0.788569986820221,91.4534378051758,50.3014488220215,,3.90078997612,15.2188,100.0,80.5,128.792,3.336895,77.1658536585366,7.09177732,6.1,0.793482840061188,0.152081429958344,0.876968383789062,0.597048819065094,0.708230555057526,0.961435556411743,92.3116870095116,220.0
Slovak Republic,SK,2017,2.87473327453695,18.5023911736731,0.6,8.142,4.39986424621102,-1.71807692688753,53.751,5439232,0.155178995687406,1.84814166887456,28.0768009837999,59.7079238237781,23.2,23.5559590901028,186.644687399549,0.884559988975525,91.2535934448242,49.1256103515625,,3.93220996856689,15.53919,100.0,81.6,130.945,,77.1658536585366,6.75699091,6.0,0.666439116001129,0.0974162742495537,0.812015295028687,0.513248085975647,0.902731478214264,0.912068963050842,93.9524168738907,183.0
Slovak Republic,SK,2018,4.06211981896483,18.4643244182766,0.5,6.544,2.11269531583982,-1.59262375291934,53.726,5446771,0.138508159611326,2.00932916157168,28.5930165310765,59.0323950532463,25.0,24.2014212638106,188.732964699496,0.835550010204315,91.7815399169922,47.8138313293457,,3.95290994644165,,100.0,80.4,133.04,3.03,77.2658536585366,6.66639853,6.0,0.581321477890015,0.230296522378922,0.798312306404114,0.472869634628296,0.736685812473297,0.847067475318909,94.9268326476368,217.0
Slovak Republic,SK,2019,2.27589910019393,18.7604421075869,0.2,5.761,2.15394548631738,-3.51259174873163,53.729,5454147,0.135328072840865,1.6170097133415,29.1467840646082,58.6553990162234,23.2,24.0619105210669,183.722608631236,0.822399973869324,91.3246917724609,48.1902389526367,,4.27311992645264,,100.0,82.9,135.756,,77.6658536585366,6.91964769,5.9,0.54965877532959,0.187729358673096,0.997581124305725,0.500033497810364,0.667368829250336,0.861327171325684,91.8440865121276,206.0
Slovak Republic,SK,2020,-2.58551241733207,18.4644755641513,0.3,6.719,-1.05975666677956,-0.437071238574068,53.76,5458827,0.0857694756149868,1.72917824309886,28.5377275498817,59.4854550464346,24.2,20.2268098788151,167.534173320366,0.897729992866516,90.813346862793,48.3790016174316,,4.76427984237671,,100.0,89.9,133.633,,76.8658536585366,7.12650204,5.9,0.502145826816559,0.415226489305496,0.774733364582062,0.655498802661896,0.633981704711914,0.879534602165222,84.2983434485345,206.0
Slovak Republic,SK,2021,5.6995926329251,18.9674439361449,0.3,6.894,2.25584933583941,-4.79086278599722,53.82,5447247,-0.212358807611049,1.87320180025133,27.415931624864,60.1252551355886,24.1,22.7804340563256,181.904665436682,0.916109979152679,91.0899124145508,50.7342491149902,,4.79718017578125,,100.0,88.9,135.268,,74.6146341463415,7.75624657,6.0,0.490655839443207,0.210813537240028,0.866957545280457,0.678475677967072,0.617919027805328,0.904362618923187,90.7244950619543,146.0
Slovak Republic,SK,2022,0.437359508569173,19.4470456692978,0.7,6.143,4.16543607751776,-9.6013638020458,53.909,5431752,-0.284860959688394,1.92998596374505,26.534195815207,60.7498053912653,24.1,23.1957427649096,203.928968248026,0.979390025138855,92.2043075561523,52.4959106445312,,,,100.0,89.1,136.029,3.3,76.9658536585366,7.73064041,6.0,0.378134667873383,0.213295862078667,0.850252985954285,0.620998740196228,0.445335745811462,0.889783501625061,98.9901091582711,
Slovak Republic,SK,2023,2.16814911569574,,,5.84,-0.244772212536767,-0.873119206611655,54.027,5426740,-0.0923148510113108,2.12516792450269,29.1448441293751,60.0868043612124,,19.808918092945,181.033630736396,,,,,,,100.0,87.2,138.233,,78.0170731707317,,6.1,0.229512304067612,0.292565286159515,0.601919114589691,0.603365182876587,0.573219299316406,0.912476003170013,91.2776728440445,
Slovak Republic,SK,2024,2.06167771773576,,,5.234,2.5260797143693,-2.74720634860954,54.172,5422069,-0.0861108401600769,2.02885872882139,28.5268659299143,59.9533742451566,,20.0744087584057,170.244435707574,,,,,,,,89.8,,,,,,,,,,,,85.2230052577423,
Slovenia,SI,2014,2.76283327639742,22.0340192699754,0.0,9.668,2.05875310395563,5.32786784003454,53.557,2061980,0.0983519219451147,1.82135489758977,27.773620382746,56.3977533700188,25.7,19.7452653119649,146.471705096746,2.36547994613647,110.182746887207,84.3780288696289,,5.29169988632202,16.74887,100.0,71.6,113.019,3.383272,81.0780487804878,8.50197601,2.7,0.996188342571259,0.721584439277649,0.657770276069641,0.999711990356445,0.965773403644562,0.956069827079773,76.6524478122161,
Slovenia,SI,2015,2.39330621338168,22.1224219708005,0.0,8.962,4.05096848349793,4.11844607611057,53.781,2063531,0.075190689011533,1.97361186480213,27.6272123283146,56.278935273132,25.4,19.4686216573949,147.218367714503,2.19565010070801,109.655220031738,82.1997833251953,,4.90953016281128,16.90462,100.0,73.1,114.271,,80.7756097560976,8.49823952,2.6,0.936799585819244,0.737131714820862,0.609880983829498,0.945756256580353,0.947492003440857,0.986833035945892,77.6641701406595,
Slovenia,SI,2016,3.03441486663654,22.1634784860129,0.0,8.0,3.26541395278807,5.29223433710435,54.02,2065042,0.0731972072415279,1.85129615497703,27.5997956172164,56.6168276408096,24.8,18.8479088939625,148.238448080388,2.00763988494873,115.216941833496,79.4747467041016,,4.79266977310181,13.80157,100.0,75.5,115.736,3.184508,81.1756097560976,8.47801018,2.6,1.08712339401245,0.784757494926453,0.627829551696777,1.05059957504272,0.979141891002655,1.01090347766876,78.4365866675597,
Slovenia,SI,2017,5.17440215579958,21.9054599223497,0.0,6.564,2.4842141360232,6.82058845826205,54.273,2066388,0.0651590392490152,1.69303673263207,28.0311742193249,56.5851812852398,24.2,20.2503347880345,158.70213584467,1.86530005931854,114.595596313477,79.2703475952148,,4.78053998947144,,100.0,78.9,118.462,,81.0292682926829,8.18480873,2.5,1.12923729419708,0.776858031749725,0.564625978469849,0.993279337882996,0.866365492343903,1.00673377513885,83.8819801621931,
Slovenia,SI,2018,4.37908347331195,22.033082917798,0.0,5.108,2.86489909951597,6.52066143026877,54.541,2073894,0.362584395134764,1.99134296260198,28.0718729650095,56.5036144676369,24.6,21.5608446841882,162.613493975851,1.94593000411987,113.556167602539,77.3015975952148,,4.93455982208252,,100.0,79.8,119.153,3.31,81.3780487804878,8.27693176,2.4,1.08223867416382,0.835979223251343,0.642297327518463,1.02447843551636,0.89426726102829,0.970165312290192,85.5686370516669,255.0
Slovenia,SI,2019,3.50525332381912,21.6992617438153,0.0,4.446,3.99098612082388,6.45290585431634,54.822,2088385,0.696304046333357,1.77040651705792,28.5562740977565,56.5174939998697,24.4,20.8345240702316,160.044275685249,2.03922009468079,111.369567871094,76.4720077514648,,4.89153003692627,,100.0,83.1,120.569,,81.5292682926829,8.49057198,2.4,1.04178440570831,0.888419628143311,0.997022330760956,1.08500075340271,0.801585972309113,0.977372527122498,84.3570583498527,
Slovenia,SI,2020,-4.08500094942896,20.4885506119886,0.0,4.971,0.948340847721796,7.67395367082141,55.118,2102419,0.669754656164979,1.89729714128329,28.9448814140077,57.1774558808323,24.0,20.1896719461532,147.549008584942,2.14156007766724,110.359169006348,75.8166809082031,,5.38373994827271,,100.0,86.6,121.331,,80.5317073170732,9.42807865,2.4,1.121173620224,0.777402997016907,0.91221022605896,1.03954863548279,0.701467931270599,0.932139754295349,78.2717999916943,232.0
Slovenia,SI,2021,8.38965158187224,21.6127607196297,0.0,4.744,3.60681571306541,3.36842854821461,55.427,2108079,0.268851969969908,1.51124954313166,28.1735361942182,57.8342881675031,24.3,21.8553531475504,162.082728356416,2.12800002098083,108.17887878418,82.2400436401367,,5.36526012420654,,100.0,89.0,123.363,,80.6756097560976,9.48055363,2.3,1.13730704784393,0.692999660968781,0.822128713130951,1.00168013572693,0.755585372447968,0.904861509799957,83.9773432516293,222.0
Slovenia,SI,2022,2.69923874523828,21.0207424971582,0.0,4.011,3.63837227783815,-1.03019750160202,55.751,2112076,0.189424378732817,1.7102320081773,28.0098304707693,58.0693502952181,24.3,24.4190359412091,186.21959497631,2.09524989128113,107.874809265137,82.3922576904297,,,,100.0,88.9,126.459,3.3,81.2829268292683,9.60507679,2.3,1.06853556632996,0.767268538475037,0.694944024085999,0.970905184745789,0.709335088729858,0.976333498954773,93.9826603175574,
Slovenia,SI,2023,2.11259098460627,20.3464830446835,,3.652,2.09351642254274,4.47248441339547,56.088,2120461,0.396216782960902,1.51932161939818,29.7010805373138,57.74956134939,,22.2261745390109,160.098444691588,,,,,,,100.0,90.4,129.228,,81.9780487804878,9.41330814,2.2,1.03929400444031,0.776647090911865,0.731421768665314,1.03880786895752,0.818632841110229,1.07909941673279,83.2510531969521,
Slovenia,SI,2024,1.59101479921402,,,3.357,2.69251173337212,4.45762280953928,56.438,2126324,0.27611493046776,1.49227673062812,28.7634230616701,58.2246854033967,,21.1541959757522,156.482456986786,,,,,,,,,,,,,,,,,,,,81.5346691267021,
Spain,ES,2014,1.52048593647231,14.0482352839264,0.9,24.441,2.31642230011086,1.73595007328569,79.366,46460733,-0.308309722343882,2.52697678134345,19.8695989889783,68.7044311125955,36.1,18.1481477916625,63.39926213895,1.24159002304077,125.335800170898,88.0015563964844,98.0,4.30150985717773,13.09629,100.0,76.2,108.746,3.718636,83.2292682926829,9.08675957,3.4,1.1732976436615,0.689240038394928,0.746454060077667,0.966455936431885,0.243121743202209,0.993711829185486,33.2193399291014,2953.0
Spain,ES,2015,4.06086672473866,14.0820816990338,1.1,22.057,1.97131692755332,2.03697429462383,79.602,46422303,-0.0827492378541321,2.72327046339292,19.9230622051822,68.2307802691903,36.2,19.3734408230247,63.5820412248232,1.22178995609283,124.85466003418,88.5742492675781,98.0,4.28457021713257,13.18623,100.0,78.7,109.391,,82.8317073170732,9.12383366,3.3,1.15725028514862,0.630986750125885,0.791497886180878,0.886066854000092,0.24116013944149,1.04487037658691,33.2986849561039,2799.0
Spain,ES,2016,2.91515598595787,13.6838393292056,1.3,19.635,3.61722479660389,3.15808866042231,79.84,46458139,0.0771658726133905,2.81522075003094,19.7937250159622,68.1684323760182,35.8,19.0611122143393,63.1886778507294,1.18985998630524,123.269889831543,89.8067779541016,98.0,4.22544002532959,12.99102,100.0,80.6,110.247,3.727412,83.3292682926829,8.94896126,3.3,1.0948657989502,0.569826066493988,0.99648380279541,0.965352892875671,0.402214497327805,1.04160034656525,33.5770329849408,2745.0
Spain,ES,2017,2.89604207865007,13.6257034043746,0.8,17.224,2.54039212306224,2.82857699785743,80.08,46571232,0.243134086570712,2.80344676690393,19.9047199031815,67.9841610086631,34.7,19.5656670290524,66.167446137857,1.20976996421814,120.555923461914,91.8877410888672,,4.20552015304565,13.13172,100.0,84.6,112.03,,83.2829268292683,8.94652462,3.2,1.00125849246979,0.510279893875122,0.930761218070984,1.02435386180878,0.270845949649811,1.02150094509125,34.9003952055684,2167.0
Spain,ES,2018,2.39541124478878,14.1254961741386,1.0,15.255,4.46748509754483,1.86142647160726,80.321,46782011,0.451573724507016,2.70128254621885,19.7385743840512,68.1207909749925,34.7,20.7061758213476,67.0094103982921,1.24151003360748,119.430198669434,92.1748886108398,98.0,4.1794900894165,,100.0,86.1,115.009,3.83,83.4317073170732,8.9985857,3.2,0.969246029853821,0.612778782844543,0.93815416097641,0.978094100952148,0.27590623497963,1.02963280677795,34.874813986254,1525.0
Spain,ES,2019,1.96117850841711,13.6580229877723,0.9,14.104,2.16052375036307,2.11978917805627,80.565,47118501,0.716697775475724,2.51980122994951,19.9779055762497,68.2703336497276,34.3,20.9088226144802,66.3662250440692,1.25024998188019,118.524719238281,91.020263671875,,4.23021984100342,,100.0,90.7,116.696,,83.8317073170732,9.1348772,3.2,0.968808770179749,0.666394531726837,1.037264585495,0.990192174911499,0.292768746614456,1.03599870204926,34.6755629292261,1288.0
Spain,ES,2020,-10.9400706350371,13.4462555370373,1.1,15.532,2.92165980781024,0.819280213926571,80.81,47359424,0.510010189620998,2.78468031745976,20.1193927811735,68.3951846151394,34.9,20.6266482703898,59.4461280147076,1.40910005569458,117.367767333984,90.9548492431641,99.0,4.89540004730225,,100.0,93.2,116.712,,82.2317073170732,10.73210335,3.2,0.853928565979004,0.711801946163177,0.755449116230011,0.860964477062225,0.411448448896408,1.00401437282562,30.4810248544563,1431.0
Spain,ES,2021,6.68314420473001,14.8775287865224,0.7,14.781,4.42272902452136,0.765004613238448,81.056,47443821,0.178046695121711,2.76824927112995,20.3165748530524,67.4549201359154,33.9,21.8740337716536,66.524588943191,1.41121995449066,119.114921569824,94.5903778076172,,4.86506986618042,,100.0,93.9,119.0,,83.1780487804878,10.30862141,3.1,0.907896876335144,0.715437471866608,0.797288954257965,0.843258261680603,0.509235560894012,0.99951308965683,33.7570843255301,1308.0
Spain,ES,2022,6.17931219966114,15.496178371307,0.8,12.917,4.52740675341745,0.309856961117303,81.304,47786102,0.718854879160094,2.30957558409148,20.930906380107,67.9399604987955,33.6,22.6550254835913,78.6275624641006,1.43532001972198,119.015510559082,94.5131072998047,,4.31587886810303,,100.0,94.5,123.4,3.9,83.1341463414634,9.73828793,3.1,0.920230388641357,0.685416162014008,0.797074437141418,0.799167692661285,0.318843424320221,1.01683568954468,39.7551303881907,
Spain,ES,2023,2.6756634629066,14.9927519014579,,12.179,2.6512753496567,2.65494270436243,81.552,48347910,1.16881504089364,2.4997263609206,20.1164100688503,68.6629193685745,,21.004602475833,72.1917288917484,,,,,,,100.0,95.4,127.715,,83.8829268292683,,3.1,0.752065539360046,0.629368722438812,0.693764328956604,0.822885692119598,0.287291556596756,1.19472968578339,38.0592582111746,
Spain,ES,2024,3.15019564517223,,,11.394,1.88923995432821,3.02899904108629,81.802,48807137,0.945355767423027,2.53903709851617,19.5023708444252,69.0534905477225,,20.4747092126484,70.3050400627785,,,,,,,,,,,,,,,,,,,,37.2927827939586,
